-19.613 12.048 -3.026
-15.596 10.233 -0.675
-11.566 10.434 1.836
-8.509 11.135 2.674
-6.792 11.573 2.499
-4.958 11.633 2.245
-3.222 11.195 2.231
-1.211 10.393 2.336
0.742 9.383 2.892
2.681 8.193 3.234
4.015 7.134 3.457
5.365 6.059 3.754
6.299 5.324 3.871
7.209 4.822 4.067
7.721 4.455 4.194
7.771 4.429 4.096
7.326 4.613 3.878
6.275 4.838 3.39
4.879 5.114 2.82
2.789 5.961 2.827
-0.457 6.871 2.418
-6.368 7.479 1.836
-11.205 8.485 0.766
-15.481 10.522 -1.596
-18.61 11.72 -2.808
-18.972 11.981 -2.765
-16.046 10.654 -1.702
-12.486 9.629 0.253
-10.659 9.83 1.407
-9.476 10.597 1.992
-8.966 11.21 2.209
-8.265 11.346 2.068
-6.962 11.202 1.987
-5.039 10.69 2.147
-3.294 10.312 2.363
-1.304 9.665 3.059
0.385 9.107 3.442
2.121 8.451 3.622
3.397 7.824 3.615
4.216 7.187 3.481
4.719 6.775 3.5
5.087 6.555 3.596
5.3 6.603 3.617
5.487 6.49 3.222
5.245 6.273 2.849
4.168 6.05 2.559
2.82 6.035 2.415
1.067 6.299 2.765
-0.835 6.505 2.42
-4.01 7.01 2.004
-6.378 7.747 1.288
-8.205 9.105 0.251
-8.966 10.096 -0.177
-8.937 10.506 0.11
-7.946 9.938 0.43
-6.39 9.117 0.876
-4.994 8.597 1.436
-3.72 8.403 1.563
-3.057 8.617 1.517
-2.593 8.849 1.798
-3.105 8.988 2.174
-4.178 8.64 2.396
-4.965 8.217 2.193
-5.411 7.745 1.984
-5.188 7.553 1.577
-4.642 7.158 0.471
-4.594 6.967 -0.323
-5.011 6.766 -1.628
-6.201 6.962 -2.334
-7.865 7.29 -1.659
-9.251 6.589 -1.211
-10.029 5.789 -1.17
-9.919 6.045 -1.06
-8.887 6.557 -1.271
-7.266 6.809 -1.98
-5.205 7.127 -2.949
-4.199 7.81 -3.519
-3.735 8.954 -3.229
-4.149 9.227 -3.368
-5.937 9.091 -3.179
-8.269 8.42 -2.789
-10.309 7.175 -3.119
-11.557 5.569 -3.474
-11.988 5.502 -4.388
-11.083 6.5 -4.304
-9.423 7.146 -3.328
-7.771 7.35 -1.905
-6.289 7.64 -1.036
-5.59 7.968 -0.842
-5.442 8.013 -0.861
-5.54 7.908 -1.005
-5.942 7.628 -1.163
-6.543 7.328 -1.367
-7.199 7.132 -1.381
-7.34 6.967 -1.347
-7.13 6.826 -1.113
-6.663 6.711 -0.849
-5.822 6.567 -0.469
-5.265 6.495 -0.299
-5.166 6.244 -1.173
-5.49 6.138 -2.068
-6.634 6.328 -3.352
-7.824 6.517 -4.316
-8.98 6.763 -4.941
-10.415 7.297 -4.046
-11.882 6.809 -3.124
-12.625 6.294 -2.664
-12.706 6.553 -2.557
-12.062 6.507 -4.149
-11.449 7.228 -4.058
-10.922 8.202 -2.221
-9.854 8.473 -1.041
-8.789 8.351 -0.038
-6.924 7.735 0.361
-5.138 7.113 0.545
-2.906 6.799 0.928
-0.679 6.651 1.158
1.496 6.505 0.914
3.134 6.565 0.859
5.028 7.017 1.52
6.112 7.51 2.834
7.024 7.589 4.654
6.811 7.221 5.506
4.113 6.814 5.918
0.131 6.433 5.806
-6.074 5.669 4.158
-11.734 4.537 1.031
-16.132 7.096 -2.31
-19.613 10.599 -5.286
-19.613 13.537 -4.192
-19.317 12.888 -1.862
-12.282 10.19 -0.131
-9.083 9.294 1.46
-6.73 9.115 1.644
-4.376 8.966 0.902
-2.095 9.057 0.694
-0.277 8.992 0.694
1.922 8.789 0.907
3.533 8.432 1.137
5.049 7.716 1.326
6.402 6.895 1.654
7.515 5.806 2.2
8.2 5.049 2.942
8.612 4.309 4.041
8.269 3.636 4.283
6.608 3.541 4.324
3.395 4.309 4.012
-4.273 5.401 2.375
-12.694 4.788 -0.198
-17.53 9.138 -2.528
-19.613 14.293 -6.158
-19.613 16.534 -3.703
-19.613 13.496 -0.878
-13.503 9.83 1.728
-9.701 9.459 4.132
-5.858 10.111 3.603
-3.344 10.716 2.786
-1.273 11.363 2.353
0.344 11.138 2.298
1.956 10.216 2.643
3.193 9.024 3.095
4.453 7.759 3.517
5.523 6.773 4.065
6.215 6.126 4.759
6.744 5.581 4.953
7.017 5.2 4.589
6.727 4.977 3.917
4.975 5.135 3.27
2.193 5.786 3.591
-3.876 6.103 3.771
-11.032 4.896 2.092
-15.33 7.752 -0.143
-19.4 11.425 -2.853
-19.613 14.257 -2.844
-18.622 13.692 -1.35
-12.514 10.872 -0.016
-8.504 9.569 1.759
-5.351 9.368 2.703
-2.906 9.399 2.305
-0.184 9.577 2.25
2.291 9.665 2.291
4.108 9.411 2.389
5.312 8.834 2.571
6.761 8.092 3.38
7.85 7.417 4.075
8.638 6.514 5.061
9.1 5.904 5.583
8.803 5.154 5.336
7.57 4.941 4.81
4.819 5.226 3.737
1.149 6.253 3.213
-7.874 6.692 1.292
-12.888 6.979 0.596
-16.836 10.58 -1.62
-19.613 14.128 -3.366
-19.613 14.581 -1.702
-15.11 12.057 -0.586
-9.117 9.998 1.63
-5.748 9.797 3.069
-3 9.84 3.088
-1.077 10.017 3.009
0.785 9.926 2.995
2.279 9.742 3.275
4.005 9.316 3.514
5.288 8.818 3.632
6.613 8.303 4.108
7.836 7.831 4.771
8.609 7.123 5.693
8.808 6.452 5.909
7.901 5.552 5.207
5.983 5.063 3.962
2.724 5.391 3.201
-3.062 6.093 2.514
-11.626 5.463 0.711
-16.161 7.118 -1.23
-19.613 11.303 -4.055
-19.613 13.611 -3.459
-19.001 12.969 -1.728
-12.064 10.714 -0.325
-7.096 9.955 1.999
-4.103 10.039 2.514
-1.137 10.211 2.595
0.849 10.326 2.933
2.897 10.214 3.392
4.472 9.936 3.845
5.77 9.514 4.637
6.495 8.822 5.367
6.921 7.85 6.179
7.017 7.216 6.675
7 6.581 6.34
6.586 6.165 5.497
5.391 6.057 3.833
3.569 6.184 3.088
0.342 6.598 2.545
-3.749 6.639 2.506
-8.825 5.741 2.528
-12.49 6.002 1.431
-15.926 7.36 -0.89
-17.957 9.127 -2.13
-16.908 10.623 -2.092
-14.02 10.661 -1.154
-11.356 10.494 0.749
-9.452 10.716 2.121
-7.692 10.877 2.559
-5.854 11.078 2.547
-3.15 11.265 2.679
-0.876 11.368 2.877
1.237 11.217 3.16
2.935 10.745 3.703
4.702 9.955 4.178
5.992 9.311 4.759
7.17 8.437 5.602
7.518 7.537 6.229
7.513 6.636 6.313
7.19 5.528 4.905
5.547 5.121 3.732
3.023 5.439 3.033
-3.143 5.866 2.434
-10.867 4.671 1.699
-16.532 4.541 -0.241
-19.613 7.252 -3.744
-19.613 10.575 -4.695
-19.613 12.493 -2.782
-12.857 11.466 -0.725
-8.655 10.728 0.967
-5.609 10.465 1.984
-2.933 10.74 1.968
-0.232 11.061 2.461
1.946 11.267 3.052
4.051 11.013 3.689
5.399 10.582 3.993
6.538 9.809 4.747
7.508 8.856 5.092
8.123 7.757 5.775
8.454 6.998 6.289
8.502 6.002 5.882
7.994 5.53 5.243
6.78 5.044 3.138
4.869 5.028 1.845
1.759 5.684 1.699
-2.13 5.933 1.867
-10.328 4.776 1.436
-15.866 3.644 0.442
-19.613 5.691 -2.861
-19.613 9.091 -4.254
-19.613 11.166 -3.747
-16.831 11.099 -2.937
-11.511 10.738 -0.184
-9.167 10.901 1.364
-7.18 11.056 2.42
-5.267 11.097 2.856
-2.64 11.114 3.349
-0.462 10.958 3.691
2.224 10.656 4.197
3.785 10.316 4.594
5.59 10 4.862
6.842 9.512 5.377
7.731 8.655 6.177
8.19 7.68 6.33
7.853 6.478 6.495
7.06 5.693 6.035
5.612 5.023 4.965
3.842 5.073 4.441
1.405 5.274 3.478
-1.407 5.262 2.389
-5.746 5.19 1.85
-8.083 5.389 1.434
-9.596 6.948 0.761
-10.537 8.681 0.782
-9.646 9.639 0.972
-7.961 9.524 1.415
-6.285 8.485 0.557
-6.067 7.139 -1.393
-7.594 6.5 -2.059
-9.768 6.308 -1.381
-12.052 6.395 -0.162
-13.314 6.917 0.802
-12.85 7.544 1.355
-11.08 8.018 1.187
-8.691 8.578 1.757
-6.263 9.071 1.968
-4.122 9.392 2.918
-3.031 9.524 3.756
-2.655 9.117 4.609
-2.973 8.303 4.585
-3.67 7.489 4.723
-4.52 6.905 4.616
-5.174 6.627 4.723
-5.935 6.589 4.908
-6.112 6.572 4.029
-6.167 6.285 2.171
-6.646 6.174 0.538
-7.008 5.921 -1.81
-8.777 5.834 -1.917
-10.767 5.075 -0.905
-12.656 3.737 -0.107
-13.544 3.203 0.521
-13.467 3.524 1.374
-12.459 3.866 1.886
-10.831 4.628 1.278
-8.758 5.262 -0.751
-6.766 6.057 -3.047
-6.639 6.847 -2.497
-6.505 6.514 -2.734
-7.527 5.432 -2.384
-10.343 3.61 -1.489
-12.768 1.989 -1.63
-14.315 1.273 -1.91
-14.303 1.063 -2.181
-12.912 0.802 -2.097
-11.521 0.754 -2.387
-9.093 0.948 -4.043
-7.458 1.364 -5.083
-7.185 1.683 -5.727
-8.779 1.769 -4.644
-11.31 1.395 -3.632
-13.582 1.374 -2.913
-14.274 2.434 -2.253
-13.467 3.191 -2.231
-10.886 4.376 -1.357
-8.233 5.336 0.114
-5.166 6.364 1.814
-2.928 7.101 2.616
-1.589 7.867 2.707
-1.553 8.245 2.363
-2.468 8.863 2.48
-3.007 8.825 3.237
-3.071 7.791 3.945
-3.088 6.091 4.587
-2.691 4.776 4.393
-2.26 3.905 2.497
-3.059 3.088 0.438
-5.078 2.602 -0.912
-7.987 2.071 -2.236
-11.873 0.72 -2.82
-16.022 -0.591 -3.998
-17.736 -0.069 -4.822
-17.787 1.395 -5.731
-16.803 2.724 -6.059
-14.957 4.501 -5.98
-13.422 6.172 -6.474
-13.087 8.329 -5.518
-13.522 9.536 -4.688
-13.968 9.653 -3.565
-13.678 8.868 -2.954
-12.577 8.174 -2.08
-11.044 7.704 -1.716
-9.34 7.834 -0.088
-7.609 7.877 1.065
-5.664 7.553 1.395
-4.324 7.47 1.69
-3.038 7.276 2.231
-1.857 6.816 2.827
-0.658 5.942 3.395
0.399 5.183 3.486
1.977 4.719 3.711
3.593 4.51 4.067
5.506 4.316 4.479
7.053 4.122 5.14
7.893 3.818 5.463
7.944 3.531 4.834
6.694 3.385 3.869
4.91 3.476 3.682
2.499 3.691 2.992
-0.701 4.048 2.092
-5.729 3.859 0.517
-9.785 3.869 -0.512
-15.285 4.139 -3.174
-19.613 4.975 -7.094
-19.613 5.906 -8.504
-19.613 4.932 -8.849
-19.613 3.936 -7.285
-19.613 5.032 -5.425
-19.218 7.704 -4.532
-17.372 9.627 -4.072
-15.151 11.42 -2.921
-13.087 12.347 -1.474
-10.798 12.251 0.375
-8.473 11.231 1.63
-5.743 9.644 2.734
-3.462 8.475 3.751
-0.84 7.446 4.429
1.422 6.864 4.802
3.435 6.239 4.321
4.659 5.815 3.986
5.909 5.255 4.185
6.732 4.676 4.573
7.36 3.933 4.965
7.372 2.916 4.968
6.711 1.745 4.745
5.815 1.295 3.976
4.664 1.237 2.382
3.138 1.661 2.365
0.351 2.384 3.466
-3.325 2.609 2.853
-7.288 3.189 1.982
-10.807 4.383 0.816
-16.046 6.024 -2.679
-19.297 6.883 -5.664
-19.613 6.826 -9.048
-19.613 5.607 -10.276
-19.613 3.648 -8.643
-19.613 2.796 -7.178
-19.613 3.869 -4.934
-18.96 5.851 -4.594
-17.044 8.561 -4.494
-14.925 10.913 -4.075
-12.143 12.45 -2.877
-9.596 12.414 -1.161
-6.593 11.078 0.275
-4.472 9.464 1.4
-2.49 7.764 2.743
-0.732 6.38 4.027
0.756 5.394 4.913
2.166 4.853 5.336
3.466 4.597 5.006
4.446 4.443 4.898
5.308 4.235 4.647
5.976 4.087 4.448
6.143 3.845 4.582
5.674 3.5 5.207
4.69 3.057 4.879
3.208 3.122 3.861
0.866 3.363 2.712
-3.184 3.404 0.624
-9.229 3.318 -2.633
-14.485 3.605 -4.695
-19.613 3.335 -8.133
-19.613 3.21 -10.917
-19.613 3.033 -11.748
-19.613 2.499 -11.284
-19.613 3.771 -8.787
-17.976 6.213 -7.549
-15.96 9.689 -6.821
-14.935 12.428 -5.597
-13.69 13.953 -3.857
-11.6 13.273 -2.183
-9.347 11.078 -0.658
-7.814 9.141 0.557
-5.911 7.625 1.98
-3.857 6.629 2.925
-1.623 5.877 3.866
0.519 5.377 4.173
2.664 5.08 4.233
4.422 4.999 4.541
5.775 4.817 5.277
7.036 4.448 5.384
8.238 4.031 5.602
9.273 3.617 5.928
9.397 3.217 6.237
8.255 2.952 5.942
6.555 3.059 4.927
4.853 3.838 4.218
2.99 4.838 3.225
-0.208 6.086 2.047
-5.988 7.185 0.402
-12.328 7.182 -2.207
-18.175 6.541 -4.747
-19.613 5.609 -10.388
-19.613 5.533 -11.013
-19.613 4.735 -9.704
-17.598 5.08 -6.996
-13.8 7.29 -3.9
-10.695 10.75 -2.035
-9.052 12.926 -1.391
-7.175 13.779 -0.701
-5.068 12.84 -0.11
-3.155 11.121 1.137
-1.549 9.538 2.995
-0.026 7.963 4.441
1.168 6.969 5.537
2.092 5.968 5.935
2.636 5.19 5.387
2.753 4.52 4.252
2.633 4.127 3.929
2.365 3.363 4.039
2.444 2.875 4.146
2.403 2.628 3.929
1.764 2.468 3.395
0.184 2.126 2.269
-1.898 1.91 1.235
-5.964 1.551 -0.938
-10.484 1.443 -3.114
-15.105 1.489 -6.138
-18.742 1.925 -9.136
-19.613 1.896 -10.779
-19.613 2.063 -10.4
-19.613 3.129 -9.215
-19.613 4.527 -8.114
-18.613 6.421 -6.613
-15.984 8.858 -5.02
-14.269 11.375 -3.684
-13.103 12.354 -2.791
-11.336 12.067 -1.63
-10.443 10.623 -0.89
-10.048 8.564 0.134
-9.352 6.821 0.749
-8.494 5.909 1.019
-7.556 5.7 1.407
-5.918 5.686 2.097
-4.216 5.696 2.679
-2.169 5.526 3.071
-0.134 5.257 3.471
1.845 4.807 3.397
3.325 4.656 3.375
5.013 4.544 3.603
6.608 4.69 4.151
8.095 4.699 5.174
8.629 4.697 5.899
7.218 4.508 5.897
5.025 4.321 3.684
0.43 4.594 0.96
-6.998 4.271 -1.419
-15.299 2.004 -4.036
-18.476 -0.213 -5.576
-19.613 3.04 -13.736
-19.613 5.171 -10.75
-19.613 6.016 -8.722
-18.787 5.664 -6.493
-14.545 7.087 -3.78
-12.321 9.912 -2.377
-10.874 12.237 -1.683
-8.832 12.929 -0.366
-6.158 12.21 1.285
-3.962 10.822 2.631
-2.145 9.285 3.656
-0.447 8.107 4.494
1.3 7.213 5.099
2.537 6.632 5.054
3.933 5.935 4.867
4.879 5.482 5.083
5.581 5.011 4.984
5.892 4.494 4.635
5.803 3.816 3.677
5.492 3.476 3.186
4.065 3.301 2.516
2.09 3.419 1.829
-1.68 3.581 0.725
-7.824 3.174 -0.943
-13.795 1.735 -2.521
-16.819 1.845 -4.558
-19.613 4.331 -8.432
-19.613 5.954 -9.751
-19.613 6.56 -9.629
-19.408 6.378 -7.58
-17.937 7.113 -5.205
-17.116 8.322 -4.352
-15.5 9.818 -3.457
-13.578 10.386 -2.597
-10.937 10.661 -0.727
-7.901 10.692 0.864
-4.834 10.087 2.569
-2.669 9.148 3.634
-0.507 7.901 4.166
0.799 7.134 4.455
1.951 6.34 4.45
3 5.736 4.436
4.149 5.181 4.498
4.905 4.932 4.898
5.478 4.434 4.903
5.703 3.864 4.091
5.15 3.732 3.766
3.737 3.835 3.136
0.428 3.838 1.841
-4.728 3.948 1.426
-11.971 2.662 -0.651
-15.507 1.951 -2.083
-19.518 3.773 -6.605
-19.613 5.454 -8.463
-19.613 6.028 -9.162
-19.613 5.506 -7.767
-18.445 5.736 -4.702
-16.317 7.417 -2.992
-14.7 9.407 -2.492
-12.615 10.733 -1.62
-10.087 11.394 -0.22
-7.611 11.26 1.257
-5.375 10.379 2.253
-3.284 9.335 3.083
-1.13 8.217 3.68
0.615 7.367 4.075
2.257 6.495 4.261
3.227 5.834 4.058
4.187 5.092 4.225
4.764 4.762 4.479
5.332 4.429 4.819
5.691 4.161 4.154
5.413 4.022 3.694
4.558 4.125 3.344
2.569 4.529 2.818
0.023 5.087 2.734
-4.379 5.82 1.915
-10.261 6.258 0.347
-16.601 6.392 -2.09
-19.613 6.821 -6.119
-19.613 6.704 -7.568
-19.613 6.047 -7.362
-19.613 5.291 -6.313
-18.737 6.364 -3.967
-15.443 9.127 -1.903
-13.259 10.946 -1.177
-10.692 11.834 -0.744
-8.557 11.233 0.009
-6.052 9.739 1.077
-3.936 8.178 2.355
-1.69 6.713 3.471
0.09 5.822 4.041
1.951 4.941 4.355
3.179 4.28 4.515
4.57 3.634 4.472
5.312 3.474 4.369
5.894 3.304 4.039
6.05 3.366 3.62
5.858 3.596 4.005
5.051 3.644 4.029
3.584 3.794 4.005
1.594 4.041 3.883
-1.486 4.448 2.889
-5.372 4.86 1.338
-11.114 5.765 -0.72
-15.622 6.912 -2.947
-19.613 8.293 -6.476
-19.613 8.303 -7.568
-19.613 6.21 -6.615
-19.613 4.343 -5.516
-19.613 5.375 -3.167
-17.806 7.807 -2.288
-15.17 10.635 -1.884
-12.742 12.431 -1.139
-10.269 12.718 0.095
-7.925 11.636 1.204
-5.889 9.888 2.387
-3.976 8.339 3.272
-2.15 7.106 3.907
-0.27 6.213 4.41
1.726 5.715 4.738
3.026 5.458 4.783
4.364 4.977 4.769
5.298 4.733 4.551
5.935 4.644 4.527
6.186 4.666 4.826
6.026 4.747 4.836
5.566 4.939 4.68
4.355 5.205 3.842
2.446 5.449 2.973
-1.273 5.952 2.284
-7.963 6.086 0.663
-15.306 4.826 -1.45
-19.613 5.497 -5.097
-19.613 6.555 -8.866
-19.613 6.313 -7.896
-19.613 5.933 -6.007
-18 6.502 -3.545
-14.679 8.48 -1.544
-12.522 10.549 -1.24
-9.919 12.079 -1.003
-7.599 12.359 0.059
-4.881 11.657 1.532
-2.442 10.34 2.892
-0.038 8.715 4.06
1.807 7.537 4.664
3.699 6.598 4.826
4.884 5.949 4.917
6.196 5.502 4.805
7.091 5.248 5.073
7.961 5.114 5.253
8.38 4.92 5.118
8.02 4.711 4.637
6.507 4.628 4.343
3.744 4.74 4.029
-0.227 5.31 3.56
-7.503 5.71 1.331
-13.07 4.345 -0.689
-16.748 5.743 -4.371
-19.613 8.312 -7.283
-19.613 9.692 -6.349
-19.613 8.241 -4.755
-16.901 6.064 -3.27
-13.738 6.498 -1.024
-10.575 8.674 0.05
-8.66 10.451 0.708
-6.988 11.576 1.429
-5.238 11.535 2.15
-3.689 10.429 3.004
-2.729 9.232 3.541
-1.35 7.901 4.209
-0.129 7.273 4.716
1.4 6.83 5.147
2.856 6.598 5.32
3.993 6.344 5.286
4.671 6.237 5.186
5.028 6.057 4.79
4.831 5.782 4.391
3.873 5.324 4.084
1.96 5.114 3.79
-1.151 4.913 3.023
-5.142 4.369 1.668
-10.388 3.677 -0.067
-13.999 4.292 -1.419
-17.253 5.961 -3.933
-19.563 7.501 -5.016
-19.245 8.274 -4.089
-17.21 7.956 -3.423
-14.423 7.846 -2.08
-12.162 8.703 -0.893
-10.015 9.869 0.296
-8.171 10.57 1.218
-6.421 10.666 2.087
-5.255 10.23 2.751
-4.156 9.428 3.323
-3.301 8.746 3.744
-2.387 8.152 4.362
-1.774 7.781 4.778
-1.477 7.518 5.305
-1.359 7.304 5.13
-1.747 6.914 4.333
-2.743 6.493 3.833
-3.811 5.81 2.93
-5.099 5.243 2.43
-6.172 4.81 1.707
-7.082 4.652 1.472
-7.436 4.762 0.876
-8.255 5.243 -0.062
-9.584 5.82 -0.074
-10.645 6.366 0.021
-11.427 7.003 -0.407
-12.064 7.149 -1.213
-12.112 7.029 -2.54
-11.552 7.055 -2.365
-10.92 7.575 -1.103
-10.206 8.317 0.102
-9.225 9.349 1
-8.394 9.902 1.458
-6.981 10.242 1.826
-5.571 9.993 2.169
-3.78 9.632 2.93
-1.925 9.036 3.589
-0.124 8.447 4.276
1.259 7.747 4.934
1.97 7.029 5.674
2.183 6.373 5.461
2.085 5.796 4.814
1.233 5.674 4.034
-0.203 5.961 2.853
-2.32 6.012 1.664
-6.016 5.447 0.938
-8.734 4.764 0.241
-11.114 4.668 -0.43
-13.082 5.178 -0.9
-14.262 5.923 -1.194
-13.654 6.672 -1.347
-12.007 7.57 -1.503
